Date,Open,High,Low,Close,Volume
2023-03-19 02:56:48.883488,94.28327469180479,94.92091438034427,90.491486340417,93.30896178395369,392636
2023-03-20 02:56:48.883488,93.30896178395369,93.97120013953648,93.39094770570746,93.56296278684916,823443
2023-03-21 02:56:48.883488,93.56296278684916,91.51425014926119,89.83238641129013,91.4794847632408,1099891
2023-03-22 02:56:48.883488,91.4794847632408,92.32623070047376,91.07304205174641,92.21554316057768,1251833
2023-03-23 02:56:48.883488,92.21554316057768,91.71925721961753,90.96884892350498,91.15997439278138,774991
2023-03-24 02:56:48.883488,91.15997439278138,91.60245043843675,90.2292416697229,90.67503294300448,1017369
2023-03-25 02:56:48.883488,90.67503294300448,89.86588346187105,88.91171770937852,89.63518353018799,288181
2023-03-26 02:56:48.883488,89.63518353018799,94.61742364947169,92.15853665198038,93.06456316999342,719553
2023-03-27 02:56:48.883488,93.06456316999342,93.45759638671798,92.64255337084792,93.08597564802834,1254521
2023-03-28 02:56:48.883488,93.08597564802834,91.77320982308746,90.72217341059888,91.18307665329131,611924
2023-03-29 02:56:48.883488,91.18307665329131,93.19000222967416,91.75862732799612,92.74188599168124,1029931
2023-03-30 02:56:48.883488,92.74188599168124,91.97535149970156,88.05122977711046,90.55010483544638,1250365
2023-03-31 02:56:48.883488,90.55010483544638,92.08976002588682,90.61762536703145,90.97462431893987,842590
2023-04-01 02:56:48.883488,90.97462431893987,88.80338565315691,87.07628547073237,87.52173928829636,1088969
2023-04-02 02:56:48.883488,87.52173928829636,85.46145824530608,85.24826079352877,85.27006802693231,617938
2023-04-03 02:56:48.883488,85.27006802693231,86.54610322757,84.13407054416413,85.6492711630223,901851
2023-04-04 02:56:48.883488,85.6492711630223,88.431577284959,86.36294200986934,86.96711397035055,1356771
2023-04-05 02:56:48.883488,86.96711397035055,87.70998601059624,86.95199541815896,87.30933720216035,1081648
2023-04-06 02:56:48.883488,87.30933720216035,88.09127497427306,86.69444248777448,87.15119177251597,745823
2023-04-07 02:56:48.883488,87.15119177251597,86.70463854809762,86.53921487982221,86.67126277130745,1118633
2023-04-08 02:56:48.883488,86.67126277130745,84.3332926639195,83.49558268545744,84.18796125952196,1429471
2023-04-09 02:56:48.883488,84.18796125952196,83.7597711261745,82.09535464543002,83.026102718792,358807
2023-04-10 02:56:48.883488,83.026102718792,82.84275709358992,82.30568673052423,82.30585715708003,1785211
2023-04-11 02:56:48.883488,82.30585715708003,85.43242217825234,84.09875058036269,84.10657276172822,845246
2023-04-12 02:56:48.883488,84.10657276172822,85.97998529664034,84.45110679990339,84.72892847974649,1237069
2023-04-13 02:56:48.883488,84.72892847974649,82.96367230340302,81.70728523378084,81.83428441940241,1819612
2023-04-14 02:56:48.883488,81.83428441940241,82.92313562534996,81.7276803869873,82.40762426474957,503668
2023-04-15 02:56:48.883488,82.40762426474957,82.1401173702078,81.10683188680323,81.81628562079347,701369
2023-04-16 02:56:48.883488,81.81628562079347,81.15541444045614,80.22498164995557,80.75645318435414,865650
2023-04-17 02:56:48.883488,80.75645318435414,82.00455104661759,81.5429208776929,81.79134247407251,675787
2023-04-18 02:56:48.883488,81.79134247407251,83.9968548436557,82.41284347262253,83.537145625901,2380875
2023-04-19 02:56:48.883488,83.537145625901,85.72210897538059,84.45262032712778,85.15022019867558,651559
2023-04-20 02:56:48.883488,85.15022019867558,83.79624108672293,83.37587996386644,83.7748332063724,757468
2023-04-21 02:56:48.883488,83.7748332063724,84.27687029104878,82.57162109314832,83.29998716848465,1107598
2023-04-22 02:56:48.883488,83.29998716848465,84.35169836943393,83.67536402098393,83.895641532366,548222
2023-04-23 02:56:48.883488,83.895641532366,85.90859299015271,85.4256827973964,85.59137907228069,820500
2023-04-24 02:56:48.883488,85.59137907228069,85.47196650236883,84.09572168125065,84.81743147725382,1172017
2023-04-25 02:56:48.883488,84.81743147725382,86.95364513112489,84.42919378452329,84.54533522352811,846681
2023-04-26 02:56:48.883488,84.54533522352811,83.68697728677883,82.41347136497913,82.73652842653617,954379
2023-04-27 02:56:48.883488,82.73652842653617,82.22707358586285,80.7375943063214,80.82101917905592,767462
2023-04-28 02:56:48.883488,80.82101917905592,82.48409142788667,81.96812366592741,82.18621493676625,468961
2023-04-29 02:56:48.883488,82.18621493676625,85.43423229174523,83.99588032181155,84.48824287181094,1174446
2023-04-30 02:56:48.883488,84.48824287181094,85.50166982080671,82.35026677742988,84.40884415170446,2404799
2023-05-01 02:56:48.883488,84.40884415170446,87.16337676297435,86.04747240142585,86.16317158634514,1009243
2023-05-02 02:56:48.883488,86.16317158634514,87.23814447206401,85.5966289358043,86.83203002451584,1119220
2023-05-03 02:56:48.883488,86.83203002451584,86.0589233959224,84.96741699433439,85.76175558378418,1413913
2023-05-04 02:56:48.883488,85.76175558378418,86.46763446305361,85.59271749643406,86.42708237569455,530112
2023-05-05 02:56:48.883488,86.42708237569455,89.5969139958887,88.06925272446918,89.17152939441804,2342590
2023-05-06 02:56:48.883488,89.17152939441804,89.22071241960457,89.07318378112647,89.15222399520917,1106458
2023-05-07 02:56:48.883488,89.15222399520917,93.21293315564199,91.85057367901803,92.03216760156175,2261274
2023-05-08 02:56:48.883488,92.03216760156175,88.24849392694051,86.83828441728198,87.37797614312215,693144
2023-05-09 02:56:48.883488,87.37797614312215,89.3093984205934,88.58969818750133,88.87059401216378,2481916
2023-05-10 02:56:48.883488,88.87059401216378,90.45641816267911,88.52150392992245,89.06997111515908,1473407
2023-05-11 02:56:48.883488,89.06997111515908,88.96242767948367,87.51675038095725,88.58318961467607,1318533
2023-05-12 02:56:48.883488,88.58318961467607,90.12282117822035,88.66647741966253,88.79029217526721,1124133
2023-05-13 02:56:48.883488,88.79029217526721,86.09851987514142,84.98832436942082,85.37266293306325,883146
2023-05-14 02:56:48.883488,85.37266293306325,85.33741298968415,85.04046703980957,85.04091602085744,1822603
2023-05-15 02:56:48.883488,85.04091602085744,85.99260027285652,85.17811582452603,85.69330978634225,1072701
2023-05-16 02:56:48.883488,85.69330978634225,88.59220083724844,87.03312902961065,88.30817080684471,373986
2023-05-17 02:56:48.883488,88.30817080684471,89.257192813057,85.4334487286205,87.44125824564044,572013
2023-05-18 02:56:48.883488,87.44125824564044,86.41052113833088,85.60783271460251,86.08174443842118,911263
2023-05-19 02:56:48.883488,86.08174443842118,85.63151803815303,84.22400515785125,85.26484369983139,1167657
2023-05-20 02:56:48.883488,85.26484369983139,87.778832607186,86.4421934571917,86.88368438273741,972102
2023-05-21 02:56:48.883488,86.88368438273741,87.70950990808399,87.37125941911081,87.50056803752376,1839484
2023-05-22 02:56:48.883488,87.50056803752376,86.84606235689733,86.22906434237197,86.62167570939387,376984
2023-05-23 02:56:48.883488,86.62167570939387,87.73114812948167,86.28745639487191,87.5592257219167,1074433
2023-05-24 02:56:48.883488,87.5592257219167,87.83611399095324,87.48647267080844,87.77326722619041,402931
2023-05-25 02:56:48.883488,87.77326722619041,89.56835113939896,89.2659944103366,89.53502420093174,1462074
2023-05-26 02:56:48.883488,89.53502420093174,88.97351753099744,87.78119603252233,88.33079655910352,953868
2023-05-27 02:56:48.884019,88.33079655910352,87.84333113161999,86.79785427066864,87.79772382625978,1233437
2023-05-28 02:56:48.884019,87.79772382625978,87.79399513642548,86.24981666093275,87.15545931202426,649247
2023-05-29 02:56:48.884019,87.15545931202426,84.75205162800643,84.61953784371518,84.68369784319792,1895973
2023-05-30 02:56:48.884019,84.68369784319792,85.29634136389359,84.65787504667227,85.22932112502181,1683478
2023-05-31 02:56:48.884019,85.22932112502181,87.4311486921418,84.79954648265839,85.71832454432759,1338797
2023-06-01 02:56:48.884019,85.71832454432759,86.55589952599124,84.43730723562847,85.76996559466453,937293
2023-06-02 02:56:48.884019,85.76996559466453,85.70713237691487,84.71262312824399,85.41119243799017,1336332
2023-06-03 02:56:48.884019,85.41119243799017,83.89788169120399,82.75616715755949,83.06884620790534,702263
2023-06-04 02:56:48.884019,83.06884620790534,84.80104749109258,81.67070610608157,82.41412399256664,1533845
2023-06-05 02:56:48.884019,82.41412399256664,83.60231494354656,81.17991565156197,81.89210102061847,2281288
2023-06-06 02:56:48.884019,81.89210102061847,80.7414373210713,79.72146220736839,80.6288877564664,1707969
2023-06-07 02:56:48.884019,80.6288877564664,81.30049902219919,79.4530165411797,80.40941569443443,694334
2023-06-08 02:56:48.884019,80.40941569443443,81.9457676302371,79.77013233481163,81.1023791820828,1198066
2023-06-09 02:56:48.884019,81.1023791820828,84.77876137286145,83.5035383763854,84.26242323152528,523839
2023-06-10 02:56:48.884019,84.26242323152528,85.49061718435131,84.05935763149961,84.59943358461422,1331352
2023-06-11 02:56:48.884019,84.59943358461422,85.60955450190012,84.79927413783332,85.07885898742242,1252700
2023-06-12 02:56:48.884019,85.07885898742242,86.62159097596842,84.48208679690413,84.99476453364913,392621
2023-06-13 02:56:48.884019,84.99476453364913,81.99180021548771,81.39047404003755,81.83575383539161,559399
2023-06-14 02:56:48.884019,81.83575383539161,82.01120853354965,81.7000573218485,81.83327609012979,867994
2023-06-15 02:56:48.884019,81.83327609012979,82.686108044042,81.93934576423149,81.97288839421046,860338
2023-06-16 02:56:48.884019,81.97288839421046,86.58252278664936,85.29202647724989,86.15546574744086,546217
2023-06-17 02:56:48.884019,86.15546574744086,85.99672766320879,85.23143877137707,85.86756660964113,1214690
2023-06-18 02:56:48.884019,85.86756660964113,86.74563490073318,85.98662687865745,86.43019838228363,1133983
2023-06-19 02:56:48.884019,86.43019838228363,88.49028562569107,86.21587122177354,86.41341220892556,907433
2023-06-20 02:56:48.884019,86.41341220892556,84.5079285493174,83.61944397258947,84.45926413733804,685301
2023-06-21 02:56:48.884019,84.45926413733804,86.62901142137882,84.23988150478725,86.45515093700851,1689366
2023-06-22 02:56:48.884019,86.45515093700851,88.73160929370196,87.64130011338952,87.80903975739878,2288058
2023-06-23 02:56:48.884019,87.80903975739878,90.24062280975717,87.10054451987459,89.25389782314646,785228
2023-06-24 02:56:48.884019,89.25389782314646,91.73093545150988,83.64721884284629,87.68907714717808,736325
2023-06-25 02:56:48.884019,87.68907714717808,90.80553299065396,90.21183325731904,90.2292117461327,1278393
2023-06-26 02:56:48.884019,90.2292117461327,88.78177818412615,87.54770446821755,87.77846600536536,836093
2023-06-27 02:56:48.884019,87.77846600536536,90.3106773113454,88.83925972989188,88.85922274762798,932674
2023-06-28 02:56:48.884019,88.85922274762798,93.94981055931285,92.37683558809142,92.88502732773719,1447483
2023-06-29 02:56:48.884019,92.88502732773719,91.38428444036384,90.03273610872368,91.10855763309834,384936
2023-06-30 02:56:48.884019,91.10855763309834,90.80735060188707,89.12322959617497,90.12754033095423,1933150
2023-07-01 02:56:48.884019,90.12754033095423,90.41046166890769,89.70614608003612,90.35251106220713,1037008
2023-07-02 02:56:48.884019,90.35251106220713,89.78622147641623,88.84928659397629,89.49200540242629,814039
2023-07-03 02:56:48.884019,89.49200540242629,87.08149873441259,86.42194433561536,86.80255246885889,956363
2023-07-04 02:56:48.884019,86.80255246885889,87.3320585907162,86.94807498595156,86.96513463872675,981390
2023-07-05 02:56:48.884019,86.96513463872675,86.55408738937207,84.60639554788362,85.17953562407456,420798
2023-07-06 02:56:48.884019,85.17953562407456,86.42337219369371,85.52402566974759,86.03318220172487,2111648
2023-07-07 02:56:48.884019,86.03318220172487,84.71419399730628,84.20867020681031,84.50786244380743,1020877
2023-07-08 02:56:48.884019,84.50786244380743,88.0529166954009,86.71186563418601,87.2121158770376,1247948
2023-07-09 02:56:48.884019,87.2121158770376,86.92126577929632,85.81202231677129,85.89951638180575,1609260
2023-07-10 02:56:48.884019,85.89951638180575,86.43894329093972,84.0679617718855,85.39068062222263,600146
2023-07-11 02:56:48.884019,85.39068062222263,87.35353805335176,85.75881098576727,86.8347869753073,1267106
2023-07-12 02:56:48.884019,86.8347869753073,85.35997261924534,83.52166232407717,84.76561920254603,874747
2023-07-13 02:56:48.884019,84.76561920254603,85.4482083356676,85.05433249725394,85.19470000166561,1527122
2023-07-14 02:56:48.884019,85.19470000166561,88.69871295503366,87.45051354531606,87.4950377592698,345206
2023-07-15 02:56:48.884019,87.4950377592698,84.89641335518064,84.62227205219182,84.76921241586717,951660
2023-07-16 02:56:48.884019,84.76921241586717,85.23226587818422,84.91770240087999,85.12536845946825,739774
2023-07-17 02:56:48.884019,85.12536845946825,85.75993771686767,85.4206804723011,85.61176786841612,1241265
2023-07-18 02:56:48.884019,85.61176786841612,87.01799919667569,85.70819732079954,87.00444473283277,1264936
2023-07-19 02:56:48.884019,87.00444473283277,85.85186298088547,83.56139434239039,84.92089635062547,702006
2023-07-20 02:56:48.884019,84.92089635062547,83.9405546900776,82.06335561506503,82.7489280217629,700411
2023-07-21 02:56:48.884019,82.7489280217629,84.99302163736662,83.57269149930177,83.65907347496126,946170
2023-07-22 02:56:48.884019,83.65907347496126,84.91268829901975,82.8159930542446,84.19955064956027,638699
2023-07-23 02:56:48.884019,84.19955064956027,85.50411851049337,84.51587186438206,84.66475857133153,1523471
2023-07-24 02:56:48.884019,84.66475857133153,87.13282931487812,83.87890333934797,85.29607213033128,831433
2023-07-25 02:56:48.884019,85.29607213033128,84.72385488293546,84.16835544991716,84.1859389361999,233752
2023-07-26 02:56:48.884019,84.1859389361999,85.73979920953836,84.4249784433304,84.62019800655246,829102
2023-07-27 02:56:48.884019,84.62019800655246,86.55856470183,84.08706186468702,85.16022096320847,594953
2023-07-28 02:56:48.884019,85.16022096320847,84.84235872748867,83.47646357585418,83.99417123233287,442357
2023-07-29 02:56:48.884019,83.99417123233287,87.83155483420786,86.90398395413412,87.23127253118162,538637
2023-07-30 02:56:48.884019,87.23127253118162,90.09043378713785,87.82597907909128,88.10590483990133,1056228
2023-07-31 02:56:48.884019,88.10590483990133,86.91957448195953,84.97135570482892,86.07452450725516,1943169
2023-08-01 02:56:48.884019,86.07452450725516,87.53927997878266,86.76922755738345,87.25584560830106,1169518
2023-08-02 02:56:48.884019,87.25584560830106,87.75402572306136,84.66261439898032,85.6141800150237,738413
2023-08-03 02:56:48.884019,85.6141800150237,89.00954053700355,86.80155401179294,87.01605273979946,1256025
2023-08-04 02:56:48.884019,87.01605273979946,90.33857819380958,88.65654481325632,89.10046269642115,794895
2023-08-05 02:56:48.884019,89.10046269642115,89.13668414225106,86.69393222058822,87.69377191795381,706593
2023-08-06 02:56:48.884019,87.69377191795381,90.35914046309085,88.03080054658744,89.44450737759092,561478
2023-08-07 02:56:48.884019,89.44450737759092,92.43250297563384,89.31515730694517,90.23108783882013,416481
2023-08-08 02:56:48.884019,90.23108783882013,93.04311781716932,91.02858672458186,91.77273282191132,822866
2023-08-09 02:56:48.884019,91.77273282191132,95.9065553948924,94.16942580856312,95.36876224690107,1082233
2023-08-10 02:56:48.884019,95.36876224690107,95.5140397099609,94.72712420486117,94.94932448023285,952836
2023-08-11 02:56:48.884019,94.94932448023285,94.37408810112436,93.13910304129458,93.57550022301464,812220
2023-08-12 02:56:48.884019,93.57550022301464,92.66945764360291,91.06339397028108,91.97145993967642,623209
2023-08-13 02:56:48.884019,91.97145993967642,90.78282115500069,90.45950629916362,90.52826344193356,1355435
2023-08-14 02:56:48.884019,90.52826344193356,90.52821223323926,90.14472818663945,90.43397902874369,517593
2023-08-15 02:56:48.884019,90.43397902874369,91.15568290787952,90.96041190671521,91.09866140623078,1474050
2023-08-16 02:56:48.884019,91.09866140623078,92.34100413032812,90.88458718492777,91.649995617673,605858
2023-08-17 02:56:48.884019,91.649995617673,93.48709549274554,91.27745337022793,93.2254349315919,686452
2023-08-18 02:56:48.884019,93.2254349315919,94.87578307392029,91.79642819888677,93.29631672257219,480276
2023-08-19 02:56:48.884019,93.29631672257219,96.19084856473228,95.91881882578986,96.09634777496699,778254
2023-08-20 02:56:48.884019,96.09634777496699,96.58230431606502,93.70153376914405,95.63684695193861,1628494
2023-08-21 02:56:48.884019,95.63684695193861,102.14945638834675,101.02758079499831,101.03445098061705,1294098
2023-08-22 02:56:48.884019,101.03445098061705,102.5419752934172,102.16331967637608,102.35783952686131,1631028
2023-08-23 02:56:48.884019,102.35783952686131,102.06968665093626,100.30854597456064,100.66838049284972,1298320
2023-08-24 02:56:48.884019,100.66838049284972,99.4898034008743,98.40664748606267,98.5844856977697,575892
2023-08-25 02:56:48.884019,98.5844856977697,101.15422276306808,98.2229367443283,99.59015871923323,847559
2023-08-26 02:56:48.884019,99.59015871923323,100.17731139479883,97.00157274347814,99.19564339748536,676989
2023-08-27 02:56:48.884019,99.19564339748536,101.61974337291113,99.12889588936213,100.67264414263136,1945049
2023-08-28 02:56:48.884019,100.67264414263136,102.67983838268746,100.2329454269213,101.68083697773697,549693
2023-08-29 02:56:48.884019,101.68083697773697,102.29765443818832,100.86958117502968,101.583617806609,1563377
2023-08-30 02:56:48.884019,101.583617806609,100.47730228609372,99.49871430582243,99.92764815988441,1562796
2023-08-31 02:56:48.884019,99.92764815988441,97.93326934795354,96.4231714550244,96.99403300777415,2496301
2023-09-01 02:56:48.884019,96.99403300777415,96.28113125067858,94.64270881245098,96.1797813193033,814774
2023-09-02 02:56:48.884019,96.1797813193033,99.19614923494277,97.43784603950684,97.89026810142596,1427837
2023-09-03 02:56:48.884019,97.89026810142596,98.95099023342958,96.36838751428817,98.35948809725663,3129351
2023-09-04 02:56:48.884019,98.35948809725663,96.29409080579636,94.67866951138882,95.98714126891849,734312
2023-09-05 02:56:48.884019,95.98714126891849,97.90349448777116,96.18553596001486,96.36835266865182,464162
2023-09-06 02:56:48.884019,96.36835266865182,97.59041468147518,96.51924065668211,97.16243868428464,390625
2023-09-07 02:56:48.884019,97.16243868428464,95.52647302072762,95.10096225785936,95.50771740722372,1428115
2023-09-08 02:56:48.884019,95.50771740722372,96.37928090620076,95.83136773609546,95.84972082729308,390013
2023-09-09 02:56:48.884019,95.84972082729308,96.22434281302647,95.39347677309632,96.00936427638601,830141
2023-09-10 02:56:48.884019,96.00936427638601,95.1672169998612,93.42842757026101,93.88647365446391,124440
2023-09-11 02:56:48.884019,93.88647365446391,94.72647556400474,92.90094544580829,94.60800316257928,858832
2023-09-12 02:56:48.884019,94.60800316257928,96.13395902441597,95.54018082105411,95.7229195039392,123704
2023-09-13 02:56:48.884019,95.7229195039392,97.98760741280698,97.16350528530977,97.86791739356497,111755
2023-09-14 02:56:48.884019,97.86791739356497,100.54577574305105,98.7091594970585,100.00246432538343,189540
2023-09-15 02:56:48.884019,100.00246432538343,97.38088345497873,96.40239498356394,97.33332632328683,62116
2023-09-16 02:56:48.884019,97.33332632328683,95.6112771892395,95.1209922939739,95.57248270218516,712840
2023-09-17 02:56:48.884019,95.57248270218516,97.28852403507204,95.17651820936783,96.61032756599587,679546
2023-09-18 02:56:48.884019,96.61032756599587,98.30437168549958,97.30972118275929,97.65700251974344,1514515
2023-09-19 02:56:48.884019,97.65700251974344,100.10212518589071,98.40846512453801,98.71750821152655,1568624
2023-09-20 02:56:48.884019,98.71750821152655,108.54463026331838,106.67745714158275,106.67821305761494,1253090
2023-09-21 02:56:48.884019,106.67821305761494,109.30002971372421,106.60728486625243,107.95718991836807,1807142
2023-09-22 02:56:48.884019,107.95718991836807,111.25793319435748,109.82438307761926,110.49232612348227,554870
2023-09-23 02:56:48.884019,110.49232612348227,113.48656922561116,111.68290162436908,112.67708883280443,2301617
2023-09-24 02:56:48.884019,112.67708883280443,115.23383002966519,113.69538134086838,114.21172149269911,2141741
2023-09-25 02:56:48.884019,114.21172149269911,113.88551650868423,113.01686370498622,113.55059938111098,1444568
2023-09-26 02:56:48.884019,113.55059938111098,116.78424244813397,115.03835659682925,115.34503393103664,2437320
2023-09-27 02:56:48.884019,115.34503393103664,114.39801819226729,113.1364560451167,113.63271252732179,436786
2023-09-28 02:56:48.884019,113.63271252732179,113.4680287304198,113.0775097053899,113.15234030654493,769338
2023-09-29 02:56:48.884019,113.15234030654493,113.05184937727309,109.76118821149514,112.11529754299427,692358
2023-09-30 02:56:48.884019,112.11529754299427,114.765384920008,112.07765214625131,112.35519836233041,1434389
2023-10-01 02:56:48.884019,112.35519836233041,119.13585211076433,117.31570110559541,117.73760220833489,591513
2023-10-02 02:56:48.884019,117.73760220833489,113.83005061018068,112.74365026711067,113.47847080597484,1460454
2023-10-03 02:56:48.884019,113.47847080597484,115.83376556382298,114.2476646943732,115.10426136631563,1984303
2023-10-04 02:56:48.884019,115.10426136631563,111.96804004353409,111.3045496667532,111.5066266289449,1415667
2023-10-05 02:56:48.884019,111.5066266289449,110.71912019238987,109.79670034200512,110.51435073918134,1152433
2023-10-06 02:56:48.884019,110.51435073918134,113.15083599864215,111.51100507297596,113.00413324213952,610219
2023-10-07 02:56:48.884019,113.00413324213952,113.25569097833869,111.59901661453448,113.20609372230889,654799
2023-10-08 02:56:48.884019,113.20609372230889,111.0104166746876,110.18191435301652,110.84746867697793,1867890
2023-10-09 02:56:48.884019,110.84746867697793,110.3814021014364,107.28697241023728,109.32761604152243,1476500
2023-10-10 02:56:48.884019,109.32761604152243,113.33017175752005,109.76203962932529,110.87916236937323,980679
2023-10-11 02:56:48.884019,110.87916236937323,109.93541795769941,108.57745689472854,109.3259348520164,811431
2023-10-12 02:56:48.884019,109.3259348520164,111.35996474594661,108.98662235705697,109.85516541684515,363162
2023-10-13 02:56:48.884019,109.85516541684515,110.10744788687911,107.84301083350717,110.01032851546772,585419
2023-10-14 02:56:48.884019,110.01032851546772,111.44288443955502,107.67056071076324,108.64028096699553,2600515
2023-10-15 02:56:48.884019,108.64028096699553,114.36850725856206,112.08252922022868,113.45668473766386,2148935
2023-10-16 02:56:48.884019,113.45668473766386,116.84611296327283,114.12165624898508,114.96175550889305,1099372
2023-10-17 02:56:48.884019,114.96175550889305,112.30680866816542,110.43796047917081,110.45372561435562,1654869
2023-10-18 02:56:48.884019,110.45372561435562,111.53588331285255,109.86370599685577,110.92183308739376,533945
2023-10-19 02:56:48.884019,110.92183308739376,110.14125984777357,109.07234175601523,109.51812027476836,1096754
2023-10-20 02:56:48.884019,109.51812027476836,113.27194140075036,110.69202988366577,111.45697970696114,1598327
2023-10-21 02:56:48.884019,111.45697970696114,110.1752608239414,109.64290466640878,109.75913350057323,1006269
2023-10-22 02:56:48.884019,109.75913350057323,109.78536965384882,108.92202585047487,109.56232228360736,4196293
2023-10-23 02:56:48.884537,109.56232228360736,111.37392604262763,108.54132241153752,110.72983174531768,434178
2023-10-24 02:56:48.884537,110.72983174531768,113.86400714440545,110.95695578687183,112.7201716160827,1697852
2023-10-25 02:56:48.884537,112.7201716160827,110.81634152502278,108.32090241874216,110.10147735576585,917226
2023-10-26 02:56:48.884537,110.10147735576585,110.76131203936251,109.30786308276353,109.42205149045353,1471025
2023-10-27 02:56:48.884537,109.42205149045353,108.47875068931499,107.46713245631936,108.44178996625212,1246891
2023-10-28 02:56:48.884537,108.44178996625212,107.9121194422958,105.66297320471425,107.08757379032016,693102
2023-10-29 02:56:48.884537,107.08757379032016,111.25125053400801,110.78185935426364,110.99176741853591,1121310
2023-10-30 02:56:48.884537,110.99176741853591,113.69220289895908,110.91858120784772,111.9503719360966,394967
2023-10-31 02:56:48.884537,111.9503719360966,109.5785152519517,109.07783183635046,109.2171373343219,1352052
2023-11-01 02:56:48.884537,109.2171373343219,112.22389834810889,109.61435398872906,111.29621218636183,1160764
2023-11-02 02:56:48.884537,111.29621218636183,118.49604201693067,114.49375348966632,116.17972542175548,1376205
2023-11-03 02:56:48.884537,116.17972542175548,119.10688003456129,104.71736999408496,104.71736999408496,1697334
2023-11-04 02:56:48.884537,104.71736999408496,116.58285216015868,113.72659007978824,115.1689585668787,1201787
2023-11-05 02:56:48.884537,115.1689585668787,128.01078550914056,120.82936038405288,124.42007294659672,6547842
2023-11-06 02:56:48.884537,114.1160112635228,119.06162139192735,116.0644174875167,117.10298913155145,643692
2023-11-07 02:56:48.884537,117.10298913155145,115.99903162077553,115.02895881098144,115.51500180454495,700395
2023-11-08 02:56:48.884537,115.51500180454495,117.42527554927366,113.5666121722394,116.60320910091741,1810073
2023-11-09 02:56:48.884537,116.60320910091741,118.5490752811269,118.24727867613771,118.48299840573485,2050672
2023-11-10 02:56:48.884537,118.48299840573485,117.01458766613325,115.85668082166153,116.36489116204893,887758
2023-11-11 02:56:48.884537,116.36489116204893,116.37295065219558,115.8144357013477,116.28456811105055,1023267
2023-11-12 02:56:48.884537,116.28456811105055,109.62748432862146,107.69252745486568,109.04002466159213,636158
2023-11-13 02:56:48.884537,109.04002466159213,107.86623266634435,105.73743080881533,106.88219650739754,1797466
2023-11-14 02:56:48.884537,106.88219650739754,106.57703674825096,105.673113723391,106.39684217958725,1394740
2023-11-15 02:56:48.884537,106.39684217958725,105.29420469985602,102.58825831863348,103.82639588955149,2639550
2023-11-16 02:56:48.884537,103.82639588955149,107.44510894053826,105.41685256019909,107.325734752959,644576
2023-11-17 02:56:48.884537,107.325734752959,105.29480693523095,104.01800348030702,104.3515651637279,827783
2023-11-18 02:56:48.884537,104.3515651637279,104.25013169873039,102.96716920040045,103.48893956099067,1122684
2023-11-19 02:56:48.884537,103.48893956099067,105.09500111325605,103.72716050718346,103.81179065391922,1381603
2023-11-20 02:56:48.884537,103.81179065391922,108.06782110365228,106.52952719173794,106.90119751612237,897776
